yr,mn,wk,dy,1275007,1275008,1275009,1275010,1275011,1275012,1275013,1275014,1275015,1275016,1275017,1275018,1275019,1275020,1275021,1275022,1275023,1275024,1275025,1275026,1275027,1275028
2014,JUL,30,2014-07-24,4.00,4.50,4.00,3.00,4.00,3.50,4.50,3.50,3.50,3.00,4.00,4.50,3.50,2.50,3.00,3.50,4.50,3.50,2.50,4.00,2.00,2.00
2014,JUL,30,2014-07-25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,5.00,5.00,5.00,4.00,5.00,,5.00,5.00
2014,JUL,30,2014-07-26,5.00,4.25,4.50,4.75,4.75,4.50,4.75,3.50,4.25,4.00,4.50,4.50,4.00,4.50,3.67,4.33,4.00,4.00,3.67,4.00,,
2014,JUL,31,2014-07-27,4.00,3.80,4.00,5.00,4.60,5.00,5.00,4.40,5.00,4.25,4.25,4.75,4.50,4.25,4.80,4.20,4.80,4.25,4.60,5.00,5.00,5.00
2014,JUL,31,2014-07-28,4.50,5.00,4.50,5.00,5.00,4.50,4.50,4.50,4.50,4.00,2.00,5.00,3.00,3.00,5.00,5.00,5.00,5.00,4.00,,,
2014,JUL,31,2014-07-30,4.00,4.00,4.00,5.00,5.00,4.00,4.00,4.00,3.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,
2014,JUL,31,2014-07-31,2.00,2.00,2.00,,,3.00,3.00,3.00,5.00,,,,,,3.00,3.00,3.00,3.00,3.00,,4.00,4.00
2014,AUG,31,2014-08-01,5.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,3.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,
2014,AUG,31,2014-08-02,5.00,5.00,5.00,5.00,5.00,4.00,5.00,3.50,4.50,5.00,5.00,5.00,4.00,5.00,4.00,5.00,5.00,3.00,4.00,,4.00,
2014,AUG,32,2014-08-03,4.67,4.60,4.60,4.67,4.67,4.50,4.67,4.17,3.83,4.25,4.75,4.75,4.25,4.50,3.33,3.67,4.33,3.00,3.33,,4.50,4.50
2014,AUG,32,2014-08-07,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00,5.00
2014,AUG,32,2014-08-08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00
2014,AUG,32,2014-08-09,5.00,5.00,5.00,4.67,4.67,4.00,4.67,4.00,3.67,5.00,5.00,5.00,4.50,4.00,,,,,,,5.00,5.00
2014,AUG,33,2014-08-10,4.57,4.43,4.43,4.00,4.14,4.86,5.00,5.00,4.29,4.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,
2014,AUG,33,2014-08-11,4.00,4.00,5.00,4.50,4.50,4.50,4.50,4.50,3.50,5.00,5.00,5.00,5.00,5.00,3.00,4.00,4.00,3.00,3.00,,,
2014,AUG,33,2014-08-12,4.50,4.00,4.25,4.75,4.75,5.00,5.00,5.00,4.75,,,,,,3.00,3.00,5.00,3.00,4.00,,4.67,4.67
2014,AUG,33,2014-08-13,4.33,2.67,3.67,4.00,3.33,4.33,4.00,4.33,4.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,4.00,,3.00,3.00
2014,AUG,33,2014-08-14,5.00,5.00,5.00,5.00,4.75,5.00,5.00,5.00,5.00,4.50,4.50,5.00,4.50,4.50,5.00,5.00,5.00,2.50,4.00,,5.00,5.00
2014,AUG,33,2014-08-15,4.75,4.75,4.75,4.25,4.25,4.75,4.75,4.25,3.75,4.67,4.67,4.67,4.33,4.67,4.67,4.67,4.67,4.67,4.67,5.00,4.33,4.00
2014,AUG,33,2014-08-16,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,4.00,4.00,4.00,5.00,3.00,4.00,4.00,,
2014,AUG,34,2014-08-17,4.33,4.00,3.67,4.57,4.00,3.71,4.14,3.86,3.71,3.67,2.67,3.33,3.33,3.67,4.00,3.00,3.75,3.25,3.75,,4.67,4.00
2014,AUG,34,2014-08-18,4.67,4.67,4.67,5.00,5.00,5.00,5.00,4.67,5.00,4.00,3.50,4.00,3.00,4.50,4.33,4.67,4.67,3.33,4.67,,5.00,5.00
2014,AUG,34,2014-08-19,5.00,4.00,5.00,5.00,,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,,
2014,AUG,34,2014-08-20,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2014,AUG,34,2014-08-21,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,4.67,,,,,,4.00,4.00,4.00,4.00,3.00,,,
2014,AUG,34,2014-08-22,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,3.00,3.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,,,
2014,AUG,34,2014-08-23,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,5.00,5.00,5.00,5.00,5.00,,,
2014,AUG,35,2014-08-24,4.50,4.00,4.25,4.25,4.50,4.75,4.50,4.75,4.75,3.00,2.00,2.00,3.00,3.00,,,,,,,5.00,5.00
2014,AUG,35,2014-08-25,4.50,3.50,2.50,3.00,3.00,4.50,4.50,4.00,4.00,5.00,5.00,5.00,3.00,4.00,4.00,4.00,4.00,3.00,4.00,,,
2014,AUG,35,2014-08-26,,,,5.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,,,
2014,AUG,35,2014-08-27,4.33,4.33,4.33,4.33,4.33,4.00,4.00,4.00,4.33,3.50,3.00,3.50,3.50,3.50,3.00,4.00,4.00,3.00,3.00,,4.00,4.00
2014,AUG,35,2014-08-28,4.50,4.50,4.00,5.00,4.50,4.50,4.50,3.50,3.50,,,,,,4.00,5.00,5.00,4.00,5.00,,2.00,3.00
2014,AUG,35,2014-08-29,4.50,4.50,4.50,4.50,4.00,4.50,4.50,4.50,3.50,5.00,5.00,5.00,5.00,5.00,4.50,4.50,4.50,4.00,4.50,4.00,4.50,3.50
2014,AUG,35,2014-08-30,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,4.00,,,,,,2.00,4.00,4.00,2.00,2.00,,,
2014,AUG,36,2014-08-31,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,5.00,3.67,4.33,4.50,3.00,4.00,4.33,4.33,4.67,3.33,4.67,5.00,5.00,5.00
2014,SEP,36,2014-09-02,,,,5.00,5.00,5.00,5.00,5.00,3.00,,,,,,,,,,,,,
2014,SEP,36,2014-09-04,,,,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,,
